word_id,word,source
14266,dorsal ﬁn,supervocab
14267,double up,supervocab
14268,down under,supervocab
14269,downtime,supervocab
14270,draconian,supervocab
14271,draw out,supervocab
14272,draw up,supervocab
14273,dream up,supervocab
14274,dredge up,supervocab
14275,drink to,supervocab
14276,drive at,supervocab
14277,dry battery,supervocab
14278,dualism,supervocab
14279,ductility,supervocab
14280,dyslexia,supervocab
14281,early college entrance,supervocab
14282,earmark,supervocab
14283,earthquake-proof construction,supervocab
14284,eat into,supervocab
14285,ebb and ﬂow,supervocab
14286,ebullient,supervocab
14287,ecofeminism,supervocab
14288,economic blockade,supervocab
14289,ecumenism,supervocab
14290,edge out,supervocab
14291,edifying,supervocab
14292,effrontery,supervocab
14293,egg a on to do,supervocab
14294,egg yolk,supervocab
14295,election returns,supervocab
14296,electoral college,supervocab
14297,electric charge,supervocab
14298,electric discharge,supervocab
14299,electric potential,supervocab
14300,electric scalpel,supervocab
14301,electrocardiogram,supervocab
14302,electrolysis,supervocab
14303,electromagnetic ﬁeld,supervocab
14304,elementary particle,supervocab
14305,elevation above sea level,supervocab
14306,eleventh-hour,supervocab
14307,eligible voters,supervocab
14308,elitism,supervocab
14309,elk,supervocab
14310,elongation,supervocab
14311,embark on,supervocab
14312,embassy civilians,supervocab
14313,embroiled in,supervocab
14314,embryonic stem cell,supervocab
14315,emeritus professor,supervocab
14316,emery paper,supervocab
14317,emission standards,supervocab
14318,emission trading,supervocab
14319,emoticon,supervocab
14320,emotionally charged,supervocab
14321,empathetic,supervocab
14322,empiricism,supervocab
14323,employee pension,supervocab
14324,emulsion paint,supervocab
14325,encounter group,supervocab
14326,end rhyme,supervocab
14327,endangered species,supervocab
14328,endoscopic treatment,supervocab
14329,endothermic reaction,supervocab
14330,enervate,supervocab
14331,enlightening,supervocab
14332,entangled in,supervocab
14333,enticing,supervocab
14334,enveloped in,supervocab
14335,enviable,supervocab
14336,epicentral earthquake,supervocab
14337,epicureanism,supervocab
14338,episodic memory,supervocab
14339,epistemology,supervocab
14340,equanimity,supervocab
14341,equilateral triangle,supervocab
14342,ergonomics,supervocab
14343,escape velocity,supervocab
14344,escrow,supervocab
14345,estuary,supervocab
14346,ethanol,supervocab
14347,ethical commitment,supervocab
14348,etymological,supervocab
14349,evanescent,supervocab
14350,evangelicalism,supervocab
14351,evaporation,supervocab
14352,even number,supervocab
14353,even out,supervocab
14354,even up on,supervocab
14355,even-handed,supervocab
14356,event horizon,supervocab
14357,exalted,supervocab
14358,exasperated,supervocab
14359,excess packaging,supervocab
14360,exclusive contract,supervocab
14361,excommunication,supervocab
14362,excoriate,supervocab
14363,exhilarating,supervocab
14364,exhume,supervocab
14365,exiguous,supervocab
14366,existentialism,supervocab
14367,exogamy,supervocab
14368,exonerated from,supervocab
14369,expatiate,supervocab
14370,expense accounters,supervocab
14371,exponential function,supervocab
14372,exponentially,supervocab
14373,expressionism,supervocab
14374,extension courses,supervocab
14375,extension number,supervocab
14376,extradition of terrorists,supervocab
14377,extraterritorial rights,supervocab
14378,extroverted nature,supervocab
14379,factoring,supervocab
14380,fall for,supervocab
14381,fall out with,supervocab
14382,fall over oneself to do,supervocab
14383,far-reaching,supervocab
14384,far-sighted,supervocab
14385,fat tax,supervocab
14386,fatigue failure,supervocab
14387,fatigued,supervocab
14388,fauvism,supervocab
14389,featherbedding,supervocab
14390,feel up to,supervocab
14391,feisty,supervocab
14392,fermentation,supervocab
14393,ferret out,supervocab
14394,festoon,supervocab
14395,fetishism,supervocab
14396,ﬁasco,supervocab
14397,ﬁctional,supervocab
14398,ﬁctitious,supervocab
14399,ﬁddle with,supervocab
14400,ﬁdgety,supervocab
14401,ﬁeld,supervocab
14402,ﬁeld study,supervocab
14403,ﬁgure out,supervocab
14404,ﬁle,supervocab
14405,ﬁlial piety,supervocab
14406,ﬁlibuster,supervocab
14407,ﬁlter out,supervocab
14408,ﬁlthy,supervocab
14409,ﬁnancial meltdown,supervocab
14410,ﬁnicky,supervocab
14411,ﬁre away,supervocab
14412,ﬁre off,supervocab
14413,ﬁre up,supervocab
14414,ﬁrst-aid kit,supervocab
14415,ﬁscal investment and loan payment,supervocab
14416,ﬁscal policy,supervocab
14417,ﬁsh for,supervocab
14418,ﬁssion,supervocab
14419,ﬁxation,supervocab
14420,ﬁxed assets,supervocab
14421,ﬁxed star,supervocab
14422,ﬁzzle out,supervocab
14423,ﬂabbergasted,supervocab
14424,ﬂake out,supervocab
14425,ﬂamboyant,supervocab
14426,ﬂappers,supervocab
14427,ﬂare up,supervocab
14428,ﬂashy,supervocab
14429,ﬂat,supervocab
14430,ﬂaunt,supervocab
14431,ﬂeece,supervocab
14432,ﬂeeting,supervocab
14433,ﬂight,supervocab
14434,ﬂighty,supervocab
14435,ﬂimsy,supervocab
14436,ﬂinch,supervocab
14437,ﬂip through,supervocab
14438,ﬂippant,supervocab
14439,ﬂirt with,supervocab
14440,ﬂoat,supervocab
14441,ﬂoating ice,supervocab
14442,ﬂooding,supervocab
14443,ﬂora and fauna,supervocab
14444,ﬂourish,supervocab
14445,ﬂout,supervocab
14446,ﬂuorescent lamp,supervocab
14447,focal length,supervocab
14448,foggy bottom,supervocab
14449,foible,supervocab
14450,food chain,supervocab
14451,food self-sufﬁciency rate,supervocab
14452,forced repatriation,supervocab
14453,foreboding,supervocab
14454,foreign exchange rate,supervocab
14455,forensic club,supervocab
14456,forged steel,supervocab
14457,fork over,supervocab
14458,forthcoming book,supervocab
14459,fracas,supervocab
14460,freeze out,supervocab
14461,friction coefﬁcient,supervocab
14462,fuel cell,supervocab
14463,full scale,supervocab
14464,functionalism,supervocab
14465,fundamentalism,supervocab
14466,futurism,supervocab
14467,gable,supervocab
14468,gaffe,supervocab
14469,galaxy formation,supervocab
14470,gallstone,supervocab
14471,gap year,supervocab
14472,garbage dump,supervocab
14473,gargantuan,supervocab
14474,gargoyle,supervocab
14475,gash,supervocab
14476,gastric hyperacidity,supervocab
14477,gear oneself up for,supervocab
14478,gecko,supervocab
14479,geld,supervocab
14480,gender identity disorder,supervocab
14481,generative grammar,supervocab
14482,generic drug,supervocab
14483,genetic manipulation,supervocab
14484,genitals,supervocab
14485,germ-free,supervocab
14486,germane,supervocab
14487,geronimo,supervocab
14488,gerrymandering,supervocab
14489,gesticulate,supervocab
14490,get a around to b,supervocab
14491,get around,supervocab
14492,get on with,supervocab
14493,get out of here,supervocab
14494,get over,supervocab
14495,geyser,supervocab
14496,gilt-edged bond,supervocab
14497,ginger up,supervocab
14498,glaring,supervocab
14499,glass ceiling,supervocab
14500,glitzy,supervocab
14501,globocop,supervocab
14502,glorify,supervocab
14503,go back on,supervocab
14504,go by,supervocab
14505,go down,supervocab
14506,go for,supervocab
14507,go off,supervocab
14508,go on and on,supervocab
14509,go over,supervocab
14510,go through,supervocab
14511,gobble up,supervocab
14512,goods and chattels,supervocab
14513,goof around,supervocab
14514,goof up,supervocab
14515,goose pimples,supervocab
14516,gout,supervocab
14517,government bailout,supervocab
14518,government bond,supervocab
14519,gpa,supervocab
14520,grammable,supervocab
14521,grandparent scam,supervocab
14522,grating,supervocab
14523,gravitate to,supervocab
14524,gravitate toward,supervocab
14525,gravitational collapse,supervocab
14526,greenmail,supervocab
14527,gregorian chant,supervocab
14528,guinea pig,supervocab
14529,gunboat diplomacy,supervocab
14530,hairsplitting,supervocab
14531,hajj,supervocab
14532,halal,supervocab
14533,halcyon,supervocab
14534,half-life,supervocab
14535,hand down,supervocab
14536,hand grenade,supervocab
14537,hand over,supervocab
14538,hang around,supervocab
14539,harangue,supervocab
14540,hardness meter,supervocab
14541,hark back to,supervocab
14542,hash out,supervocab
14543,have it out with,supervocab
14544,healthspan,supervocab
14545,heat decomposition,supervocab
14546,heavily indebted poor country,supervocab
14547,hedge fund,supervocab
14548,heedless of,supervocab
14549,hemophilia,supervocab
14550,herd mentality,supervocab
14551,hereditary disease,supervocab
14552,hibernation,supervocab
14553,hieroglyph,supervocab
14554,high resolution,supervocab
14555,histogram,supervocab
14556,hit it off with,supervocab
14557,hives,supervocab
14558,hold up,supervocab
14559,holistic approach,supervocab
14560,hollow out,supervocab
14561,home equity loan,supervocab
14562,home in on,supervocab
14563,homeland security,supervocab
14564,hone in on,supervocab
14565,honoriﬁc words,supervocab
14566,honors student,supervocab
14567,horizontal axis,supervocab
14568,hormone-disrupting chemicals,supervocab
14569,hot compress,supervocab
14570,hubble space telescope,supervocab
14571,huffy,supervocab
14572,hunker down for,supervocab
14573,hushed,supervocab
14574,hydrated lime,supervocab
14575,hydraulic drive system,supervocab
14576,hydraulic power,supervocab
14577,hydroelectric power generation,supervocab
14578,hydroponics,supervocab
14579,hype up,supervocab
14580,hyperinﬂation,supervocab
14581,hypnotic therapy,supervocab
14582,hypothalamus,supervocab
14583,ibis,supervocab
14584,icicle,supervocab
14585,id,supervocab
14586,identify with,supervocab
